otel-collector-1  | 2026-06-28T03:37:40.163183505Z {"level":"info","ts":"2026-06-28T03:37:40.162Z","caller":"otelconftelemetry/tracer.go:47","msg":"Internal trace telemetry disabled","resource":{"service.instance.id":"ded92906-d306-4f6a-9f1b-5612c7150edc","service.name":"otelcol-contrib","service.version":"0.153.0"}}
rabbitmq-1           | 2026-06-28T03:36:01.939636068Z 2026-06-28 03:36:01.939150+00:00 [info] <0.254.0>  Starting RabbitMQ 3.13.7 on Erlang 26.2.5.16 [jit][0m
migrate-1            | 2026-06-27T16:10:27.436325516Z ALTER TABLE
migrate-1            | 2026-06-27T16:10:27.448391807Z CREATE FUNCTION
migrate-1            | 2026-06-27T16:10:27.454411887Z CREATE FUNCTION
migrate-1            | 2026-06-27T16:10:27.458768123Z CREATE FUNCTION
simulator-1          | 2026-06-27T16:16:50.411272252Z [27/Jun/2026 16:16:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
migrate-1            | 2026-06-27T16:10:27.459142045Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:498: NOTICE:  trigger "wallet_ledger_append_only_trigger" for relation "wallet_ledger" does not exist, skipping
rabbitmq-1           | 2026-06-28T03:36:01.939638028Z 2026-06-28 03:36:01.939150+00:00 [info] <0.254.0>  Copyright (c) 2007-2024 Broadcom Inc and/or its subsidiaries[0m
migrate-1            | 2026-06-27T16:10:27.459202981Z DROP TRIGGER
migrate-1            | 2026-06-27T16:10:27.470347050Z CREATE TRIGGER
rabbitmq-1           | 2026-06-28T03:36:01.939639489Z 2026-06-28 03:36:01.939150+00:00 [info] <0.254.0>  Licensed under the MPL 2.0. Website: https://rabbitmq.com[0m
rabbitmq-1           | 2026-06-28T03:36:01.940714351Z 
rabbitmq-1           | 2026-06-28T03:36:01.940728665Z   ##  ##      RabbitMQ 3.13.7
rabbitmq-1           | 2026-06-28T03:36:01.940731185Z   ##  ##
rabbitmq-1           | 2026-06-28T03:36:01.940733351Z   ##########  Copyright (c) 2007-2024 Broadcom Inc and/or its subsidiaries
rabbitmq-1           | 2026-06-28T03:36:01.940735531Z   ######  ##
rabbitmq-1           | 2026-06-28T03:36:01.940737654Z   ##########  Licensed under the MPL 2.0. Website: https://rabbitmq.com
migrate-1            | 2026-06-27T16:10:27.470816293Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:504: NOTICE:  trigger "item_stack_ledger_append_only_trigger" for relation "item_stack_ledger" does not exist, skipping
migrate-1            | 2026-06-27T16:10:27.470910298Z DROP TRIGGER
migrate-1            | 2026-06-27T16:10:27.475296578Z CREATE TRIGGER
migrate-1            | 2026-06-27T16:10:27.475647547Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:510: NOTICE:  trigger "item_stack_ledger_insert_integrity_trigger" for relation "item_stack_ledger" does not exist, skipping
migrate-1            | 2026-06-27T16:10:27.475650571Z DROP TRIGGER
rabbitmq-1           | 2026-06-28T03:36:01.940739852Z 
rabbitmq-1           | 2026-06-28T03:36:01.940741948Z   Erlang:      26.2.5.16 [jit]
migrate-1            | 2026-06-27T16:10:27.483047601Z CREATE TRIGGER
migrate-1            | 2026-06-27T16:10:27.510626070Z CREATE TABLE
migrate-1            | 2026-06-27T16:10:27.524749560Z CREATE INDEX
rabbitmq-1           | 2026-06-28T03:36:01.940744065Z   TLS Library: OpenSSL - OpenSSL 3.1.8 11 Feb 2025
rabbitmq-1           | 2026-06-28T03:36:01.940746239Z   Release series support status: see https://www.rabbitmq.com/release-information
rabbitmq-1           | 2026-06-28T03:36:01.940761203Z 
rabbitmq-1           | 2026-06-28T03:36:01.940762502Z   Doc guides:  https://www.rabbitmq.com/docs
rabbitmq-1           | 2026-06-28T03:36:01.940763777Z   Support:     https://www.rabbitmq.com/docs/contact
rabbitmq-1           | 2026-06-28T03:36:01.940765027Z   Tutorials:   https://www.rabbitmq.com/tutorials
rabbitmq-1           | 2026-06-28T03:36:01.940767018Z   Monitoring:  https://www.rabbitmq.com/docs/monitoring
rabbitmq-1           | 2026-06-28T03:36:01.940768953Z   Upgrading:   https://www.rabbitmq.com/docs/upgrade
rabbitmq-1           | 2026-06-28T03:36:01.940786173Z 
simulator-1          | 2026-06-27T16:16:50.491695681Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
rabbitmq-1           | 2026-06-28T03:36:01.940788465Z   Logs: <stdout>
rabbitmq-1           | 2026-06-28T03:36:01.940791086Z 
migrate-1            | 2026-06-27T16:10:27.538773627Z CREATE INDEX
migrate-1            | 2026-06-27T16:10:27.554337653Z CREATE INDEX
migrate-1            | 2026-06-27T16:10:27.568367335Z CREATE INDEX
migrate-1            | 2026-06-27T16:10:27.591010204Z CREATE INDEX
rabbitmq-1           | 2026-06-28T03:36:01.940792952Z   Config file(s): /etc/rabbitmq/conf.d/10-defaults.conf
migrate-1            | 2026-06-27T16:10:27.611732560Z CREATE INDEX
rabbitmq-1           | 2026-06-28T03:36:01.940794894Z 
rabbitmq-1           | 2026-06-28T03:36:01.941361245Z   Starting broker...2026-06-28 03:36:01.940913+00:00 [info] <0.254.0> [0m
rabbitmq-1           | 2026-06-28T03:36:01.941373105Z 2026-06-28 03:36:01.940913+00:00 [info] <0.254.0>  node           : rabbit@cbed70e1a17b[0m
rabbitmq-1           | 2026-06-28T03:36:01.941375687Z 2026-06-28 03:36:01.940913+00:00 [info] <0.254.0>  home dir       : /var/lib/rabbitmq[0m
rabbitmq-1           | 2026-06-28T03:36:01.941377682Z 2026-06-28 03:36:01.940913+00:00 [info] <0.254.0>  config file(s) : /etc/rabbitmq/conf.d/10-defaults.conf[0m
rabbitmq-1           | 2026-06-28T03:36:01.941379609Z 2026-06-28 03:36:01.940913+00:00 [info] <0.254.0>  cookie hash    : xLaMhI8yaMV+eyCZcCzN0Q==[0m
rabbitmq-1           | 2026-06-28T03:36:01.941381445Z 2026-06-28 03:36:01.940913+00:00 [info] <0.254.0>  log(s)         : <stdout>[0m
rabbitmq-1           | 2026-06-28T03:36:01.941383596Z 2026-06-28 03:36:01.940913+00:00 [info] <0.254.0>  data dir       : /var/lib/rabbitmq/mnesia/rabbit@cbed70e1a17b[0m
migrate-1            | 2026-06-27T16:10:27.643586882Z CREATE INDEX
migrate-1            | 2026-06-27T16:10:27.659679168Z CREATE INDEX
migrate-1            | 2026-06-27T16:10:27.676304371Z CREATE INDEX
simulator-1          | 2026-06-27T16:16:50.555569509Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
migrate-1            | 2026-06-27T16:10:27.693999511Z CREATE INDEX
migrate-1            | 2026-06-27T16:10:27.699513436Z CREATE INDEX
rabbitmq-1           | 2026-06-28T03:36:02.566608869Z 2026-06-28 03:36:02.566089+00:00 [info] <0.254.0> Running boot step pre_boot defined by app rabbit[0m
rabbitmq-1           | 2026-06-28T03:36:02.566668863Z 2026-06-28 03:36:02.566191+00:00 [info] <0.254.0> Running boot step rabbit_global_counters defined by app rabbit[0m
rabbitmq-1           | 2026-06-28T03:36:02.567059256Z 2026-06-28 03:36:02.566826+00:00 [info] <0.254.0> Running boot step rabbit_osiris_metrics defined by app rabbit[0m
migrate-1            | 2026-06-27T16:10:27.706468645Z CREATE INDEX
rabbitmq-1           | 2026-06-28T03:36:02.567160157Z 2026-06-28 03:36:02.566948+00:00 [info] <0.254.0> Running boot step rabbit_core_metrics defined by app rabbit[0m
migrate-1            | 2026-06-27T16:10:27.709773256Z CREATE FUNCTION
rabbitmq-1           | 2026-06-28T03:36:02.568779367Z 2026-06-28 03:36:02.568458+00:00 [info] <0.254.0> Running boot step rabbit_alarm defined by app rabbit[0m
rabbitmq-1           | 2026-06-28T03:36:02.584000836Z 2026-06-28 03:36:02.583554+00:00 [info] <0.417.0> Memory high watermark set to 3103 MiB (3254630809 bytes) of 7759 MiB (8136577024 bytes) total[0m
rabbitmq-1           | 2026-06-28T03:36:02.587374582Z 2026-06-28 03:36:02.586968+00:00 [info] <0.419.0> Enabling free disk space monitoring (disk free space: 989478408192, total memory: 8136577024)[0m
rabbitmq-1           | 2026-06-28T03:36:02.587394247Z 2026-06-28 03:36:02.587038+00:00 [info] <0.419.0> Disk free limit set to 50MB[0m
rabbitmq-1           | 2026-06-28T03:36:02.589182381Z 2026-06-28 03:36:02.588867+00:00 [info] <0.254.0> Running boot step code_server_cache defined by app rabbit[0m
migrate-1            | 2026-06-27T16:10:27.712459053Z CREATE FUNCTION
migrate-1            | 2026-06-27T16:10:27.712914324Z DROP TRIGGER
simulator-1          | 2026-06-27T16:16:50.732259569Z [27/Jun/2026 16:16:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:50.763262453Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
rabbitmq-1           | 2026-06-28T03:36:02.589242176Z 2026-06-28 03:36:02.588961+00:00 [info] <0.254.0> Running boot step file_handle_cache defined by app rabbit[0m
migrate-1            | 2026-06-27T16:10:27.712923813Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:607: NOTICE:  trigger "trade_instance_remaining_quantity_invariant_trigger" for relation "trade_instance" does not exist, skipping
rabbitmq-1           | 2026-06-28T03:36:02.599771615Z 2026-06-28 03:36:02.598883+00:00 [info] <0.422.0> Limiting to approx 1048479 file handles (943629 sockets)[0m
migrate-1            | 2026-06-27T16:10:27.714715881Z CREATE TRIGGER
migrate-1            | 2026-06-27T16:10:27.715189861Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:614: NOTICE:  trigger "item_stack_escrow_remaining_quantity_invariant_trigger" for relation "item_stack_escrow" does not exist, skipping
migrate-1            | 2026-06-27T16:10:27.715201723Z DROP TRIGGER
migrate-1            | 2026-06-27T16:10:27.716659346Z CREATE TRIGGER
migrate-1            | 2026-06-27T16:10:27.716949590Z DROP TRIGGER
migrate-1            | 2026-06-27T16:10:27.716968711Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:621: NOTICE:  trigger "item_stack_projection_ledger_invariant_trigger" for relation "item_stack" does not exist, skipping
migrate-1            | 2026-06-27T16:10:27.718866219Z CREATE TRIGGER
migrate-1            | 2026-06-27T16:10:27.719123548Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:628: NOTICE:  trigger "item_stack_ledger_projection_invariant_trigger" for relation "item_stack_ledger" does not exist, skipping
migrate-1            | 2026-06-27T16:10:27.719163582Z DROP TRIGGER
migrate-1            | 2026-06-27T16:10:27.720286670Z CREATE TRIGGER
simulator-1          | 2026-06-27T16:16:50.818230806Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1          | 2026-06-27T16:16:50.955657121Z [27/Jun/2026 16:16:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:50.983578623Z [27/Jun/2026 16:16:50] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1          | 2026-06-27T16:16:51.065897647Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1          | 2026-06-27T16:16:51.198227135Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:51.231301377Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
rabbitmq-1           | 2026-06-28T03:36:02.599843969Z 2026-06-28 03:36:02.599185+00:00 [info] <0.423.0> FHC read buffering: OFF[0m
simulator-1          | 2026-06-27T16:16:51.320918301Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
rabbitmq-1           | 2026-06-28T03:36:02.600306596Z 2026-06-28 03:36:02.599421+00:00 [info] <0.423.0> FHC write buffering: ON[0m
rabbitmq-1           | 2026-06-28T03:36:02.601079954Z 2026-06-28 03:36:02.600730+00:00 [info] <0.254.0> Running boot step worker_pool defined by app rabbit[0m
rabbitmq-1           | 2026-06-28T03:36:02.601089510Z 2026-06-28 03:36:02.600899+00:00 [info] <0.342.0> Will use 16 processes for default worker pool[0m
rabbitmq-1           | 2026-06-28T03:36:02.601240455Z 2026-06-28 03:36:02.600976+00:00 [info] <0.342.0> Starting worker pool 'worker_pool' with 16 processes in it[0m
rabbitmq-1           | 2026-06-28T03:36:02.602065660Z 2026-06-28 03:36:02.601799+00:00 [info] <0.254.0> Running boot step database defined by app rabbit[0m
migrate-1            | 2026-06-27T16:10:27.722501652Z CREATE FUNCTION
rabbitmq-1           | 2026-06-28T03:36:02.602394502Z 2026-06-28 03:36:02.602171+00:00 [info] <0.254.0> Peer discovery: configured backend: rabbit_peer_discovery_classic_config[0m
migrate-1            | 2026-06-27T16:10:27.724554176Z CREATE FUNCTION
rabbitmq-1           | 2026-06-28T03:36:02.604389936Z 2026-06-28 03:36:02.604062+00:00 [info] <0.254.0> Waiting for Mnesia tables for 30000 ms, 9 retries left[0m
migrate-1            | 2026-06-27T16:10:27.724892723Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:687: NOTICE:  trigger "trade_instance_wallet_escrow_closed_state_trigger" for relation "trade_instance" does not exist, skipping
rabbitmq-1           | 2026-06-28T03:36:02.606256869Z 2026-06-28 03:36:02.605959+00:00 [info] <0.254.0> Successfully synced tables from a peer[0m
rabbitmq-1           | 2026-06-28T03:36:02.613791329Z 2026-06-28 03:36:02.613396+00:00 [info] <0.254.0> Waiting for Mnesia tables for 30000 ms, 9 retries left[0m
rabbitmq-1           | 2026-06-28T03:36:02.613840673Z 2026-06-28 03:36:02.613554+00:00 [info] <0.254.0> Successfully synced tables from a peer[0m
migrate-1            | 2026-06-27T16:10:27.724919786Z DROP TRIGGER
migrate-1            | 2026-06-27T16:10:27.726602632Z CREATE TRIGGER
rabbitmq-1           | 2026-06-28T03:36:02.614036817Z 2026-06-28 03:36:02.613691+00:00 [info] <0.254.0> Running boot step tracking_metadata_store defined by app rabbit[0m
simulator-1          | 2026-06-27T16:16:51.401383857Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:51.459307391Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:51.489149521Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1          | 2026-06-27T16:16:51.567398162Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1          | 2026-06-27T16:16:51.696287117Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:51.727891996Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1          | 2026-06-27T16:16:51.812969915Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1          | 2026-06-27T16:16:51.949905938Z [27/Jun/2026 16:16:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:51.965715133Z [27/Jun/2026 16:16:51] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1061
migrate-1            | 2026-06-27T16:10:27.726933895Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:694: NOTICE:  trigger "wallet_escrow_closed_trade_invariant_trigger" for relation "wallet_escrow" does not exist, skipping
simulator-1          | 2026-06-27T16:16:52.167437025Z [27/Jun/2026 16:16:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:52.185902368Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1060
simulator-1          | 2026-06-27T16:16:52.401363520Z [27/Jun/2026 16:16:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:52.435639200Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1          | 2026-06-27T16:16:52.476093970Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1107
rabbitmq-1           | 2026-06-28T03:36:02.614135199Z 2026-06-28 03:36:02.613767+00:00 [info] <0.449.0> Setting up a table for connection tracking on this node: tracked_connection[0m
migrate-1            | 2026-06-27T16:10:27.726977296Z DROP TRIGGER
rabbitmq-1           | 2026-06-28T03:36:02.614246230Z 2026-06-28 03:36:02.613827+00:00 [info] <0.449.0> Setting up a table for per-vhost connection counting on this node: tracked_connection_per_vhost[0m
rabbitmq-1           | 2026-06-28T03:36:02.614258480Z 2026-06-28 03:36:02.613874+00:00 [info] <0.449.0> Setting up a table for per-user connection counting on this node: tracked_connection_per_user[0m
rabbitmq-1           | 2026-06-28T03:36:02.614417133Z 2026-06-28 03:36:02.613914+00:00 [info] <0.449.0> Setting up a table for channel tracking on this node: tracked_channel[0m
rabbitmq-1           | 2026-06-28T03:36:02.614499442Z 2026-06-28 03:36:02.613972+00:00 [info] <0.449.0> Setting up a table for channel tracking on this node: tracked_channel_per_user[0m
rabbitmq-1           | 2026-06-28T03:36:02.614590561Z 2026-06-28 03:36:02.614005+00:00 [info] <0.254.0> Running boot step networking_metadata_store defined by app rabbit[0m
rabbitmq-1           | 2026-06-28T03:36:02.614681212Z 2026-06-28 03:36:02.614066+00:00 [info] <0.254.0> Running boot step feature_flags defined by app rabbit[0m
migrate-1            | 2026-06-27T16:10:27.729755600Z CREATE TRIGGER
simulator-1          | 2026-06-27T16:16:52.661076100Z [27/Jun/2026 16:16:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
rabbitmq-1           | 2026-06-28T03:36:02.614771696Z 2026-06-28 03:36:02.614226+00:00 [info] <0.254.0> Running boot step codec_correctness_check defined by app rabbit[0m
rabbitmq-1           | 2026-06-28T03:36:02.614862822Z 2026-06-28 03:36:02.614269+00:00 [info] <0.254.0> Running boot step external_infrastructure defined by app rabbit[0m
simulator-1          | 2026-06-27T16:16:52.694495389Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1          | 2026-06-27T16:16:52.711340382Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1094
rabbitmq-1           | 2026-06-28T03:36:02.614935333Z 2026-06-28 03:36:02.614323+00:00 [info] <0.254.0> Running boot step rabbit_event defined by app rabbit[0m
simulator-1          | 2026-06-27T16:16:52.919169175Z [27/Jun/2026 16:16:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:52.958605289Z [27/Jun/2026 16:16:52] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1          | 2026-06-27T16:16:53.039905047Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 859
simulator-1          | 2026-06-27T16:16:53.099748149Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1039
simulator-1          | 2026-06-27T16:16:53.293069977Z [27/Jun/2026 16:16:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
migrate-1            | 2026-06-27T16:10:34.822986325Z  ?column? 
simulator-1          | 2026-06-27T16:16:53.332323899Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1          | 2026-06-27T16:16:53.414930266Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1233
simulator-1          | 2026-06-27T16:16:53.430741562Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/2/press/ HTTP/1.1" 202 1039
simulator-1          | 2026-06-27T16:16:53.517098208Z [27/Jun/2026 16:16:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:53.605694700Z [27/Jun/2026 16:16:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:53.634748482Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1212
simulator-1          | 2026-06-27T16:16:53.647941050Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/3/press/ HTTP/1.1" 202 817
simulator-1          | 2026-06-27T16:16:53.842161634Z [27/Jun/2026 16:16:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:16:53.862599972Z [27/Jun/2026 16:16:53] "POST /api/gui/buttons/1/press/ HTTP/1.1" 202 1039
rabbitmq-1           | 2026-06-28T03:36:02.615095248Z 2026-06-28 03:36:02.614423+00:00 [info] <0.254.0> Running boot step rabbit_registry defined by app rabbit[0m
migrate-1            | 2026-06-27T16:10:34.823030580Z ----------
migrate-1            | 2026-06-27T16:10:34.823035223Z         1
simulator-1          | 2026-06-27T16:16:54.047515974Z [27/Jun/2026 16:16:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
