simulator-1  | 2026-06-27T16:16:13.199530731Z Operations to perform:
simulator-1  | 2026-06-27T16:25:45.400287421Z [27/Jun/2026 16:25:45] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:25:47.520318298Z [27/Jun/2026 16:25:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:25:49.651575131Z [27/Jun/2026 16:25:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:25:51.790079406Z [27/Jun/2026 16:25:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:25:53.902573035Z [27/Jun/2026 16:25:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:25:56.017232334Z [27/Jun/2026 16:25:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:25:58.148794148Z [27/Jun/2026 16:25:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:00.258115760Z [27/Jun/2026 16:26:00] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:02.376659121Z [27/Jun/2026 16:26:02] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:04.507561522Z [27/Jun/2026 16:26:04] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:06.634586271Z [27/Jun/2026 16:26:06] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:08.774056039Z [27/Jun/2026 16:26:08] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:10.914886867Z [27/Jun/2026 16:26:10] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:13.023208506Z [27/Jun/2026 16:26:13] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:15.146248194Z [27/Jun/2026 16:26:15] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:17.276668960Z [27/Jun/2026 16:26:17] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:19.416804598Z [27/Jun/2026 16:26:19] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:21.543063083Z [27/Jun/2026 16:26:21] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:23.682772179Z [27/Jun/2026 16:26:23] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:25.844292513Z [27/Jun/2026 16:26:25] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:27.965463977Z [27/Jun/2026 16:26:27] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:30.075164295Z [27/Jun/2026 16:26:30] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:32.200636464Z [27/Jun/2026 16:26:32] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:34.299277222Z [27/Jun/2026 16:26:34] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:36.441215288Z [27/Jun/2026 16:26:36] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:38.553125330Z [27/Jun/2026 16:26:38] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:40.679300168Z [27/Jun/2026 16:26:40] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:42.829267647Z [27/Jun/2026 16:26:42] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:44.959144652Z [27/Jun/2026 16:26:44] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:47.127909486Z [27/Jun/2026 16:26:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:49.263889990Z [27/Jun/2026 16:26:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:51.362261286Z [27/Jun/2026 16:26:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:53.478980421Z [27/Jun/2026 16:26:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:55.587570423Z [27/Jun/2026 16:26:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:57.695196721Z [27/Jun/2026 16:26:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:26:59.856747651Z [27/Jun/2026 16:26:59] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:01.975548150Z [27/Jun/2026 16:27:01] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:04.083732384Z [27/Jun/2026 16:27:04] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:06.214323122Z [27/Jun/2026 16:27:06] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:08.334261854Z [27/Jun/2026 16:27:08] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:10.487440006Z [27/Jun/2026 16:27:10] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:12.587106336Z [27/Jun/2026 16:27:12] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:14.695262779Z [27/Jun/2026 16:27:14] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:16.832753538Z [27/Jun/2026 16:27:16] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:18.960776145Z [27/Jun/2026 16:27:18] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:21.061334765Z [27/Jun/2026 16:27:21] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:23.169435137Z [27/Jun/2026 16:27:23] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:25.308110024Z [27/Jun/2026 16:27:25] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:27.442057983Z [27/Jun/2026 16:27:27] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:29.568090016Z [27/Jun/2026 16:27:29] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:31.682959159Z [27/Jun/2026 16:27:31] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:33.809681128Z [27/Jun/2026 16:27:33] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:35.940619892Z [27/Jun/2026 16:27:35] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:38.051337758Z [27/Jun/2026 16:27:38] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:40.159504777Z [27/Jun/2026 16:27:40] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:42.260983779Z [27/Jun/2026 16:27:42] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:44.410606489Z [27/Jun/2026 16:27:44] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:46.544536114Z [27/Jun/2026 16:27:46] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:48.693250646Z [27/Jun/2026 16:27:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:50.846720090Z [27/Jun/2026 16:27:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:52.986493973Z [27/Jun/2026 16:27:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:55.131961099Z [27/Jun/2026 16:27:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:57.237889376Z [27/Jun/2026 16:27:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:27:59.357762607Z [27/Jun/2026 16:27:59] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:01.496887101Z [27/Jun/2026 16:28:01] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:03.601959290Z [27/Jun/2026 16:28:03] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:05.732426280Z [27/Jun/2026 16:28:05] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:07.891994164Z [27/Jun/2026 16:28:07] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:10.001740104Z [27/Jun/2026 16:28:10] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:12.132218767Z [27/Jun/2026 16:28:12] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:14.251808106Z [27/Jun/2026 16:28:14] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:16.384771489Z [27/Jun/2026 16:28:16] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:18.539680267Z [27/Jun/2026 16:28:18] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:20.661711206Z [27/Jun/2026 16:28:20] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:22.793800225Z [27/Jun/2026 16:28:22] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:24.959088310Z [27/Jun/2026 16:28:24] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:27.081793500Z [27/Jun/2026 16:28:27] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:29.187618921Z [27/Jun/2026 16:28:29] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:31.289357712Z [27/Jun/2026 16:28:31] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:33.412883840Z [27/Jun/2026 16:28:33] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:35.528481459Z [27/Jun/2026 16:28:35] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:37.652141016Z [27/Jun/2026 16:28:37] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:39.768535357Z [27/Jun/2026 16:28:39] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:41.901264538Z [27/Jun/2026 16:28:41] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:44.038188821Z [27/Jun/2026 16:28:44] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:46.149124222Z [27/Jun/2026 16:28:46] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:48.263097148Z [27/Jun/2026 16:28:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:50.364454118Z [27/Jun/2026 16:28:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:52.511364856Z [27/Jun/2026 16:28:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:54.621347007Z [27/Jun/2026 16:28:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:56.745465859Z [27/Jun/2026 16:28:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:28:58.884036665Z [27/Jun/2026 16:28:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:00.995601388Z [27/Jun/2026 16:29:00] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:03.114539722Z [27/Jun/2026 16:29:03] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:05.254237464Z [27/Jun/2026 16:29:05] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:07.393628058Z [27/Jun/2026 16:29:07] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:09.505860077Z [27/Jun/2026 16:29:09] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:11.621291223Z [27/Jun/2026 16:29:11] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:13.758216135Z [27/Jun/2026 16:29:13] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:15.935191116Z [27/Jun/2026 16:29:15] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:18.076297877Z [27/Jun/2026 16:29:18] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:20.198299496Z [27/Jun/2026 16:29:20] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:22.337129370Z [27/Jun/2026 16:29:22] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:24.476446376Z [27/Jun/2026 16:29:24] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:26.619007411Z [27/Jun/2026 16:29:26] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:28.764568217Z [27/Jun/2026 16:29:28] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:30.892661948Z [27/Jun/2026 16:29:30] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:33.023342147Z [27/Jun/2026 16:29:33] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:35.178916974Z [27/Jun/2026 16:29:35] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:37.296342570Z [27/Jun/2026 16:29:37] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:39.412775831Z [27/Jun/2026 16:29:39] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:41.518150509Z [27/Jun/2026 16:29:41] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:43.684000932Z [27/Jun/2026 16:29:43] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:45.819808762Z [27/Jun/2026 16:29:45] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:47.944202355Z [27/Jun/2026 16:29:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:50.087716305Z [27/Jun/2026 16:29:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:52.207307315Z [27/Jun/2026 16:29:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:54.328084176Z [27/Jun/2026 16:29:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:56.438196036Z [27/Jun/2026 16:29:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:29:58.590253538Z [27/Jun/2026 16:29:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:00.751655976Z [27/Jun/2026 16:30:00] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:02.860655370Z [27/Jun/2026 16:30:02] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:04.981661547Z [27/Jun/2026 16:30:04] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:07.148819785Z [27/Jun/2026 16:30:07] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:09.278644454Z [27/Jun/2026 16:30:09] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:11.412408200Z [27/Jun/2026 16:30:11] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:13.573266310Z [27/Jun/2026 16:30:13] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:15.702213132Z [27/Jun/2026 16:30:15] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:17.845094418Z [27/Jun/2026 16:30:17] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:19.954302313Z [27/Jun/2026 16:30:19] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:22.068180043Z [27/Jun/2026 16:30:22] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:24.215814923Z [27/Jun/2026 16:30:24] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:26.351631781Z [27/Jun/2026 16:30:26] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:28.523469346Z [27/Jun/2026 16:30:28] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:30.665123678Z [27/Jun/2026 16:30:30] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:32.763003080Z [27/Jun/2026 16:30:32] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:34.891973566Z [27/Jun/2026 16:30:34] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:37.018950489Z [27/Jun/2026 16:30:37] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:39.158518274Z [27/Jun/2026 16:30:39] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:41.292973872Z [27/Jun/2026 16:30:41] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:43.444978802Z [27/Jun/2026 16:30:43] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:45.565435670Z [27/Jun/2026 16:30:45] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:47.705630136Z [27/Jun/2026 16:30:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:49.828006127Z [27/Jun/2026 16:30:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:51.964079968Z [27/Jun/2026 16:30:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:54.077362563Z [27/Jun/2026 16:30:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:56.210646365Z [27/Jun/2026 16:30:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:30:58.345386428Z [27/Jun/2026 16:30:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:00.460530221Z [27/Jun/2026 16:31:00] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:02.571860728Z [27/Jun/2026 16:31:02] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:04.722590800Z [27/Jun/2026 16:31:04] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:06.849519468Z [27/Jun/2026 16:31:06] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:08.980643412Z [27/Jun/2026 16:31:08] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:11.100274955Z [27/Jun/2026 16:31:11] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:13.215627203Z [27/Jun/2026 16:31:13] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:15.339414027Z [27/Jun/2026 16:31:15] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:17.434581629Z [27/Jun/2026 16:31:17] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:19.561185200Z [27/Jun/2026 16:31:19] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:21.706803862Z [27/Jun/2026 16:31:21] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:23.819939005Z [27/Jun/2026 16:31:23] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:25.973474029Z [27/Jun/2026 16:31:25] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:28.090788881Z [27/Jun/2026 16:31:28] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:30.194488364Z [27/Jun/2026 16:31:30] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:32.313892730Z [27/Jun/2026 16:31:32] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:34.436670734Z [27/Jun/2026 16:31:34] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:36.551463695Z [27/Jun/2026 16:31:36] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:38.679131265Z [27/Jun/2026 16:31:38] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:40.810414338Z [27/Jun/2026 16:31:40] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:42.941408983Z [27/Jun/2026 16:31:42] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:45.086332781Z [27/Jun/2026 16:31:45] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:47.252557326Z [27/Jun/2026 16:31:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:49.379549660Z [27/Jun/2026 16:31:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:51.481646848Z [27/Jun/2026 16:31:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:53.599673773Z [27/Jun/2026 16:31:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:55.745587768Z [27/Jun/2026 16:31:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:31:57.858463205Z [27/Jun/2026 16:31:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:00.003321743Z [27/Jun/2026 16:32:00] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:02.133934606Z [27/Jun/2026 16:32:02] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:04.258249964Z [27/Jun/2026 16:32:04] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:06.371672696Z [27/Jun/2026 16:32:06] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:08.486489569Z [27/Jun/2026 16:32:08] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:10.624531917Z [27/Jun/2026 16:32:10] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:12.764534201Z [27/Jun/2026 16:32:12] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:14.886273776Z [27/Jun/2026 16:32:14] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:17.056990689Z [27/Jun/2026 16:32:17] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:19.179042817Z [27/Jun/2026 16:32:19] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:21.275044016Z [27/Jun/2026 16:32:21] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:23.390424673Z [27/Jun/2026 16:32:23] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:25.508265747Z [27/Jun/2026 16:32:25] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:27.622026940Z [27/Jun/2026 16:32:27] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:29.753529270Z [27/Jun/2026 16:32:29] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:31.889176366Z [27/Jun/2026 16:32:31] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:34.028528745Z [27/Jun/2026 16:32:34] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:36.135679015Z [27/Jun/2026 16:32:36] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:38.261367846Z [27/Jun/2026 16:32:38] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1  | 2026-06-27T16:32:40.391753804Z [27/Jun/2026 16:32:40] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
